GPS TOW (s), GPS Week, Latitude (deg), Longitude (deg), Ellipsoid Height (m), ECEF X (m), ECEF Y (m), ECEF Z (m), Roll (deg), Pitch (deg), Heading (deg), Velocity X (m/s), Velocity Y (m/s), Velocity Z (m/s), Acceleration X (m/s^2), Acceleration Y (m/s^2), Acceleration Z (m/s^2), Angular rate X (rad/s), Angular rate Y (rad/s), Angular rate Z (rad/s)
273661.50, 2032, 35.62708175, 139.77589099, 42.9241, -3962878.9372, 3351751.6977, 3694662.7898, -0.477746, 0.094441, 329.104663, -4.478000, 7.480000, -0.066000, 0.87040200, 0.17319200, 0.20649800, -0.02867800000, -0.03980300000, 0.00838200000
273661.60, 2032, 35.62708851, 139.77588606, 42.9189, -3962878.3122, 3351751.7539, 3694663.3961, -0.586724, 0.019785, 329.139074, -4.454000, 7.513000, -0.042000, 0.62426800, 0.07599900, 0.57266700, -0.00664200000, 0.01252900000, 0.00480900000
273661.70, 2032, 35.62709532, 139.77588112, 42.9137, -3962877.6840, 3351751.8082, 3694664.0075, -0.600345, 0.092334, 329.179588, -4.495000, 7.590000, -0.058000, 0.81597600, -0.25660600, 0.17406800, -0.00977600000, 0.01547600000, 0.00845200000
273661.80, 2032, 35.62710222, 139.77587615, 42.9061, -3962877.0482, 3351751.8602, 3694664.6249, -0.585512, 0.156518, 329.246401, -4.521000, 7.691000, -0.074000, 0.85087000, 0.14795100, 0.06315900, 0.00286900000, 0.01525500000, 0.01094500000
273661.90, 2032, 35.62710919, 139.77587112, 42.8991, -3962876.4054, 3351751.9131, 3694665.2501, -0.610753, 0.218360, 329.285432, -4.604000, 7.784000, -0.058000, 0.79966200, -0.28785000, -0.56696100, -0.02122000000, 0.00200000000, 0.00302600000
273662.00, 2032, 35.62711626, 139.77586602, 42.8923, -3962875.7539, 3351751.9673, 3694665.8837, -0.668652, 0.176717, 329.315505, -4.647000, 7.889000, -0.069000, 1.29542000, 0.04748400, 0.24893600, -0.00504100000, -0.00738600000, 0.00528600000
273662.10, 2032, 35.62712341, 139.77586088, 42.8860, -3962875.0965, 3351752.0211, 3694666.5248, -0.650743, 0.162916, 329.337010, -4.671000, 7.977000, -0.060000, 0.62046600, 0.02190200, 0.39682800, 0.00550700000, 0.00261500000, 0.00139500000
273662.20, 2032, 35.62713063, 139.77585570, 42.8808, -3962874.4343, 3351752.0755, 3694667.1725, -0.639076, 0.221079, 329.363216, -4.717000, 8.042000, -0.048000, 0.90291300, 0.06602800, 0.53251600, 0.00117500000, 0.01435200000, 0.00875400000
273662.30, 2032, 35.62713790, 139.77585047, 42.8764, -3962873.7664, 3351752.1315, 3694667.8261, -0.672439, 0.328555, 329.393250, -4.777000, 8.111000, -0.059000, 0.34135900, 0.42389100, -0.50959400, -0.01793600000, 0.01265200000, 0.00141100000
273662.40, 2032, 35.62714524, 139.77584519, 42.8735, -3962873.0935, 3351752.1890, 3694668.4861, -0.721129, 0.458450, 329.386452, -4.798000, 8.188000, -0.036000, 0.70706500, -0.40378300, -0.11536100, -0.00254800000, 0.01474400000, 0.00168100000
273662.50, 2032, 35.62715264, 139.77583986, 42.8726, -3962872.4162, 3351752.2480, 3694669.1530, -0.775148, 0.575368, 329.390427, -4.859000, 8.257000, -0.012000, 0.80634900, 0.04316800, -0.36972000, -0.01177700000, 0.00525700000, -0.00094200000
273662.60, 2032, 35.62716011, 139.77583450, 42.8723, -3962871.7335, 3351752.3069, 3694669.8268, -0.767532, 0.621768, 329.403122, -4.867000, 8.326000, 0.004000, 0.79503300, 0.16977200, -0.35638500, 0.00578400000, 0.00631400000, 0.00502100000
273662.70, 2032, 35.62716765, 139.77582909, 42.8724, -3962871.0451, 3351752.3663, 3694670.5068, -0.787746, 0.573551, 329.428014, -4.921000, 8.394000, 0.015000, 0.47943000, 0.31017200, 0.17648800, -0.00783700000, -0.00933100000, 0.00345000000
273662.80, 2032, 35.62717524, 139.77582364, 42.8737, -3962870.3527, 3351752.4270, 3694671.1920, -0.815088, 0.536997, 329.442659, -4.959000, 8.444000, 0.013000, 0.47482300, 0.01791800, 0.24182000, -0.01262400000, -0.00477200000, 0.00095400000
273662.90, 2032, 35.62718288, 139.77581815, 42.8746, -3962869.6553, 3351752.4886, 3694671.8811, -0.898417, 0.517198, 329.453499, -4.992000, 8.491000, 0.017000, 0.96711400, 0.19669700, -0.13122900, -0.01753000000, 0.00130200000, 0.00200700000
273663.00, 2032, 35.62719056, 139.77581264, 42.8751, -3962868.9540, 3351752.5497, 3694672.5741, -0.956008, 0.526973, 329.467184, -5.011000, 8.572000, -0.028000, 0.70569800, -0.09872600, 0.13199700, -0.00486400000, -0.01431200000, 0.00336900000
273663.10, 2032, 35.62719828, 139.77580709, 42.8755, -3962868.2491, 3351752.6110, 3694673.2706, -1.044989, 0.530221, 329.504232, -5.032000, 8.580000, 0.010000, 0.41899000, -0.03235700, 0.16034200, -0.01565900000, 0.00412000000, 0.00871500000
273663.20, 2032, 35.62720604, 139.77580152, 42.8763, -3962867.5410, 3351752.6729, 3694673.9705, -1.146646, 0.531133, 329.535157, -5.058000, 8.625000, 0.013000, 0.30608600, 0.15480700, -0.48269700, -0.02143300000, -0.00349300000, 0.00278500000
273663.30, 2032, 35.62721383, 139.77579594, 42.8770, -3962866.8303, 3351752.7342, 3694674.6738, -1.214504, 0.518536, 329.559322, -5.057000, 8.661000, 0.010000, 0.43764300, -0.11683700, -0.01196100, -0.00795300000, 0.00330800000, 0.00535400000
273663.40, 2032, 35.62722166, 139.77579035, 42.8778, -3962866.1173, 3351752.7946, 3694675.3803, -1.255588, 0.489403, 329.592451, -5.057000, 8.726000, -0.013000, 0.21949400, -0.00285500, 0.02759300, 0.00940900000, -0.01617700000, 0.00605500000
273663.50, 2032, 35.62722949, 139.77578477, 42.8801, -3962865.4059, 3351752.8550, 3694676.0876, -1.289662, 0.559548, 329.620288, -5.057000, 8.669000, 0.039000, 0.61589400, 0.41855700, 0.44951200, -0.01519800000, 0.03083200000, 0.00259600000
273663.60, 2032, 35.62723728, 139.77577920, 42.8884, -3962864.7003, 3351752.9195, 3694676.7956, -1.381409, 0.860308, 329.619029, -5.050000, 8.657000, 0.098000, 0.58792800, -0.14501400, 0.11570700, -0.01688300000, 0.05275000000, 0.00104300000
273663.70, 2032, 35.62724511, 139.77577359, 42.8963, -3962863.9910, 3351752.9846, 3694677.5061, -1.501607, 1.048663, 329.620085, -5.082000, 8.700000, 0.099000, -0.30809600, 0.54537100, -5.33349600, -0.01912600000, -0.00111600000, 0.00235100000
273663.80, 2032, 35.62725304, 139.77576793, 42.9000, -3962863.2710, 3351753.0470, 3694678.2234, -1.585229, 0.614777, 329.660803, -5.129000, 8.842000, 0.062000, 1.37106900, -0.01191800, -0.13019900, 0.00282500000, -0.09776900000, 0.00653300000
273663.90, 2032, 35.62726098, 139.77576229, 42.9047, -3962862.5519, 3351753.1082, 3694678.9425, -1.534760, 0.194941, 329.694505, -5.097000, 8.799000, 0.044000, 0.14303500, 0.26320000, 1.71853900, 0.01201600000, -0.04615900000, 0.00112300000
273664.00, 2032, 35.62726885, 139.77575670, 42.9091, -3962861.8391, 3351753.1687, 3694679.6549, -1.533920, 0.255094, 329.678094, -5.045000, 8.704000, 0.014000, -0.01353900, 0.03515300, 1.68498500, 0.00327300000, 0.04765100000, -0.00934900000
273664.10, 2032, 35.62727671, 139.77575113, 42.9077, -3962861.1248, 3351753.2250, 3694680.3627, -1.496957, 0.530020, 329.624519, -5.048000, 8.747000, -0.061000, 0.30785500, -0.19554100, -0.51291600, 0.01352800000, 0.02818700000, -0.00577700000
273664.20, 2032, 35.62728463, 139.77574554, 42.9019, -3962860.4031, 3351753.2783, 3694681.0737, -1.401082, 0.514788, 329.582531, -5.081000, 8.819000, -0.042000, 0.38985000, -0.04389000, -1.52315600, 0.01970400000, -0.02223000000, -0.00638700000
273664.30, 2032, 35.62729259, 139.77573992, 42.9008, -3962859.6813, 3351753.3341, 3694681.7905, -1.270567, 0.415177, 329.568446, -5.106000, 8.817000, 0.028000, 0.34378000, -0.49756700, 0.09662000, 0.00987600000, -0.00531500000, -0.00057800000
273664.40, 2032, 35.62730052, 139.77573427, 42.9041, -3962858.9611, 3351753.3955, 3694682.5082, -1.271500, 0.474766, 329.584964, -5.137000, 8.797000, 0.041000, 0.38562400, 0.05949100, 0.49885600, -0.00963500000, 0.02843600000, -0.00024700000
273664.50, 2032, 35.62730846, 139.77572857, 42.9082, -3962858.2387, 3351753.4601, 3694683.2266, -1.362396, 0.645526, 329.562601, -5.174000, 8.826000, 0.030000, 0.65529200, -0.00178600, -0.17976700, -0.01882300000, 0.02534000000, -0.00418700000
273664.60, 2032, 35.62731644, 139.77572285, 42.9118, -3962857.5122, 3351753.5252, 3694683.9483, -1.459947, 0.754936, 329.538533, -5.174000, 8.869000, 0.057000, 0.32916300, 0.29207700, -0.39694400, 0.00026800000, 0.02932500000, -0.00273200000
273664.70, 2032, 35.62732447, 139.77571710, 42.9159, -3962856.7823, 3351753.5896, 3694684.6748, -1.470837, 0.797178, 329.513470, -5.213000, 8.929000, 0.052000, 0.14789000, 0.05170500, -0.30466800, 0.00147000000, 0.00682700000, -0.00390400000
273664.80, 2032, 35.62733255, 139.77571133, 42.9197, -3962856.0485, 3351753.6532, 3694685.4058, -1.448862, 0.754161, 329.514779, -5.227000, 8.970000, 0.067000, 0.22284200, 0.24885200, -0.43404400, 0.00285600000, 0.00495800000, 0.00128600000
273664.90, 2032, 35.62734067, 139.77570555, 42.9243, -3962855.3124, 3351753.7169, 3694686.1406, -1.402369, 0.699712, 329.502847, -5.249000, 9.018000, 0.045000, -0.17351600, -0.28327200, 0.25451400, 0.00521700000, -0.00777100000, -0.00231200000
273665.00, 2032, 35.62734881, 139.77569975, 42.9283, -3962854.5739, 3351753.7808, 3694686.8767, -1.398947, 0.659036, 329.504319, -5.257000, 9.022000, 0.050000, 0.15545300, 0.00021200, 0.31177100, -0.00097900000, 0.00580800000, 0.00067700000
273665.10, 2032, 35.62735695, 139.77569394, 42.9325, -3962853.8351, 3351753.8446, 3694687.6134, -1.375920, 0.694658, 329.504948, -5.257000, 9.047000, 0.035000, 0.09205100, 0.08579800, 0.03203800, 0.00833800000, 0.00553200000, 0.00083300000
273665.20, 2032, 35.62736510, 139.77568813, 42.9367, -3962853.0955, 3351753.9085, 3694688.3512, -1.371565, 0.750765, 329.524847, -5.261000, 9.055000, 0.049000, 0.29265300, 0.32927500, 0.04406300, 0.00502000000, 0.01387500000, 0.00428300000
273665.30, 2032, 35.62737327, 139.77568230, 42.9419, -3962852.3545, 3351753.9733, 3694689.0910, -1.385615, 0.789475, 329.537681, -5.284000, 9.076000, 0.057000, 0.08929200, 0.22846400, -0.14022700, -0.00032800000, 0.00376500000, 0.00300400000
273665.40, 2032, 35.62738146, 139.77567645, 42.9470, -3962851.6114, 3351754.0385, 3694689.8328, -1.413839, 0.738853, 329.563028, -5.296000, 9.103000, 0.052000, 0.12554000, 0.08858200, -0.05136100, -0.00166400000, -0.01239200000, 0.00346200000
273665.50, 2032, 35.62738967, 139.77567061, 42.9525, -3962850.8681, 3351754.1034, 3694690.5758, -1.423189, 0.686202, 329.572222, -5.297000, 9.101000, 0.052000, 0.05056200, 0.10623600, 0.11034400, -0.00413900000, -0.00864100000, 0.00217500000
273665.60, 2032, 35.62739786, 139.77566477, 42.9579, -3962850.1251, 3351754.1681, 3694691.3183, -1.448730, 0.663355, 329.596057, -5.282000, 9.091000, 0.058000, -0.11664700, 0.06552600, 0.14322200, -0.00093500000, 0.00431700000, 0.00341200000
273665.70, 2032, 35.62740606, 139.77565893, 42.9625, -3962849.3822, 3351754.2319, 3694692.0602, -1.451714, 0.669167, 329.604987, -5.281000, 9.098000, 0.036000, 0.09035500, -0.07593900, 0.04675300, 0.00029600000, -0.00048700000, 0.00138900000
273665.80, 2032, 35.62741425, 139.77565310, 42.9676, -3962848.6401, 3351754.2961, 3694692.8016, -1.492275, 0.695152, 329.618488, -5.277000, 9.081000, 0.063000, 0.06034400, 0.24197900, -0.04057300, -0.00488000000, 0.00969500000, 0.00191600000
273665.90, 2032, 35.62742243, 139.77564728, 42.9737, -3962847.8993, 3351754.3607, 3694693.5432, -1.513009, 0.750651, 329.620534, -5.268000, 9.073000, 0.068000, -0.02139500, 0.07042500, -0.12918900, -0.00051700000, 0.01491900000, 0.00085900000
273666.00, 2032, 35.62743062, 139.77564146, 42.9800, -3962847.1591, 3351754.4247, 3694694.2849, -1.520255, 0.792729, 329.641694, -5.264000, 9.089000, 0.062000, 0.18417800, 0.11203600, 0.07065900, 0.00474300000, 0.00479100000, 0.00403900000
273666.10, 2032, 35.62743881, 139.77563565, 42.9873, -3962846.4196, 3351754.4884, 3694695.0279, -1.491913, 0.841653, 329.657242, -5.259000, 9.094000, 0.073000, 0.16239300, 0.02501100, -0.20127500, 0.00515400000, 0.00615000000, 0.00421800000
273666.20, 2032, 35.62744702, 139.77562983, 42.9939, -3962845.6784, 3351754.5516, 3694695.7720, -1.484535, 0.814448, 329.682908, -5.278000, 9.112000, 0.064000, 0.07301300, 0.08200800, -0.19945400, -0.00450400000, -0.00924200000, 0.00132700000
273666.30, 2032, 35.62745524, 139.77562401, 43.0006, -3962844.9360, 3351754.6146, 3694696.5176, -1.466284, 0.776589, 329.684127, -5.274000, 9.141000, 0.057000, 0.16664100, -0.32030000, 0.14130800, 0.00925200000, -0.00945900000, -0.00031500000
273666.40, 2032, 35.62746348, 139.77561818, 43.0066, -3962844.1923, 3351754.6769, 3694697.2642, -1.439841, 0.747677, 329.698487, -5.284000, 9.142000, 0.061000, -0.04478000, -0.00584300, 0.01744300, -0.00007500000, -0.00096500000, 0.00259500000
273666.50, 2032, 35.62747173, 139.77561234, 43.0124, -3962843.4472, 3351754.7397, 3694698.0114, -1.444513, 0.751395, 329.712640, -5.299000, 9.164000, 0.046000, 0.34599200, 0.00200800, 0.19851000, 0.00014100000, -0.00235700000, 0.00270000000
273666.60, 2032, 35.62747998, 139.77560650, 43.0194, -3962842.7022, 3351754.8032, 3694698.7598, -1.453629, 0.823900, 329.733117, -5.294000, 9.156000, 0.085000, 0.07413300, 0.27441900, 0.10736100, -0.00191200000, 0.02564500000, 0.00209700000
273666.70, 2032, 35.62748825, 139.77560064, 43.0271, -3962841.9564, 3351754.8668, 3694699.5102, -1.449962, 0.927936, 329.741013, -5.308000, 9.199000, 0.063000, 0.50613700, 0.13853400, -0.32239700, 0.00282300000, 0.00850100000, 0.00285900000
273666.80, 2032, 35.62749656, 139.77559477, 43.0341, -3962841.2075, 3351754.9298, 3694700.2635, -1.438499, 0.940536, 329.761801, -5.331000, 9.256000, 0.051000, 0.25125300, 0.30600200, -0.17539600, 0.00678000000, -0.01614600000, 0.00168200000
273666.90, 2032, 35.62750490, 139.77558888, 43.0414, -3962840.4555, 3351754.9930, 3694701.0202, -1.417959, 0.861019, 329.765378, -5.351000, 9.277000, 0.066000, 0.47671200, 0.09366800, -0.30664700, -0.00102700000, -0.02263700000, 0.00000100000
273667.00, 2032, 35.62751326, 139.77558296, 43.0485, -3962839.7009, 3351755.0574, 3694701.7783, -1.470787, 0.764457, 329.761228, -5.372000, 9.282000, 0.071000, 0.51124000, 0.12526400, 0.19006100, -0.00807600000, -0.01084200000, -0.00285000000
273667.10, 2032, 35.62752163, 139.77557702, 43.0555, -3962838.9453, 3351755.1224, 3694702.5367, -1.505079, 0.754552, 329.740423, -5.384000, 9.299000, 0.045000, 0.33765100, -0.13609800, 0.00529900, -0.00201300000, -0.00789100000, -0.00302600000
273667.20, 2032, 35.62753000, 139.77557107, 43.0621, -3962838.1882, 3351755.1885, 3694703.2951, -1.593782, 0.795232, 329.730349, -5.403000, 9.290000, 0.065000, 0.51349400, 0.24257200, -0.06281400, -0.01430300000, 0.00990600000, -0.00112200000
273667.30, 2032, 35.62753837, 139.77556511, 43.0697, -3962837.4314, 3351755.2550, 3694704.0547, -1.623941, 0.911870, 329.718528, -5.397000, 9.285000, 0.097000, 0.84963700, -0.01302200, -0.46233900, -0.00611500000, 0.02979700000, -0.00068200000
273667.40, 2032, 35.62754676, 139.77555917, 43.0799, -3962836.6762, 3351755.3212, 3694704.8170, -1.591194, 1.101383, 329.714780, -5.376000, 9.334000, 0.098000, 0.36554600, -0.09934800, -0.34445100, 0.01877300000, 0.02670200000, -0.00035200000
273667.50, 2032, 35.62755519, 139.77555322, 43.0892, -3962835.9174, 3351755.3856, 3694705.5834, -1.504856, 1.158760, 329.708627, -5.423000, 9.408000, 0.065000, 0.67451800, 0.17337300, -0.85564300, 0.00944600000, -0.02640200000, -0.00264000000
273667.60, 2032, 35.62756369, 139.77554723, 43.0971, -3962835.1528, 3351755.4495, 3694706.3540, -1.438095, 0.955349, 329.691163, -5.425000, 9.445000, 0.087000, 0.31713300, 0.05111400, -0.18254700, 0.02034200000, -0.04055400000, -0.00691900000
273667.70, 2032, 35.62757220, 139.77554125, 43.1055, -3962834.3882, 3351755.5123, 3694707.1263, -1.292487, 0.766210, 329.660496, -5.414000, 9.438000, 0.076000, 0.39355400, -0.13458300, 0.78826300, 0.02529300000, -0.02576000000, -0.00277000000
273667.80, 2032, 35.62758067, 139.77553528, 43.1134, -3962833.6252, 3351755.5758, 3694707.8956, -1.190530, 0.748549, 329.660099, -5.426000, 9.386000, 0.068000, 0.26319000, -0.15584600, 0.55745300, 0.00441200000, 0.00953600000, -0.00146600000
273667.90, 2032, 35.62758913, 139.77552928, 43.1201, -3962832.8618, 3351755.6410, 3694708.6617, -1.175274, 0.839786, 329.651833, -5.434000, 9.373000, 0.063000, -0.04493400, -0.33153700, -0.25058300, -0.00013300000, 0.01623300000, 0.00044000000
273668.00, 2032, 35.62759758, 139.77552327, 43.1265, -3962832.0970, 3351755.7071, 3694709.4280, -1.192326, 0.886009, 329.638051, -5.441000, 9.368000, 0.092000, -0.06543900, 0.03075700, -0.55854500, -0.00352100000, 0.01572400000, -0.00429200000
273668.10, 2032, 35.62760605, 139.77551724, 43.1331, -3962831.3307, 3351755.7744, 3694710.1951, -1.222771, 0.813281, 329.620020, -5.474000, 9.395000, 0.068000, 0.03139000, -0.06529000, -0.01391400, -0.00866200000, -0.02366700000, -0.00295400000
273668.20, 2032, 35.62761450, 139.77551121, 43.1400, -3962830.5647, 3351755.8424, 3694710.9617, -1.275323, 0.694477, 329.600740, -5.462000, 9.366000, 0.074000, -0.83185400, 0.17946500, 0.22868600, -0.00938100000, -0.01436200000, -0.00507500000
273668.30, 2032, 35.62762292, 139.77550519, 43.1483, -3962829.8021, 3351755.9116, 3694711.7261, -1.324045, 0.687159, 329.575470, -5.453000, 9.335000, 0.062000, 0.27710700, 0.04714700, 0.32098200, -0.01125500000, -0.00526200000, -0.00381800000
273668.40, 2032, 35.62763132, 139.77549919, 43.1552, -3962829.0413, 3351755.9798, 3694712.4870, -1.358781, 0.737420, 329.557513, -5.421000, 9.302000, 0.055000, -0.19363600, -0.06390200, 0.28635700, -0.00121500000, 0.01169200000, -0.00186700000
273668.50, 2032, 35.62763969, 139.77549321, 43.1621, -3962828.2828, 3351756.0474, 3694713.2461, -1.355620, 0.791147, 329.545452, -5.409000, 9.309000, 0.047000, -0.34653700, -0.08952300, -0.11755900, 0.01173800000, -0.01369600000, -0.00092200000
273668.60, 2032, 35.62764805, 139.77548725, 43.1687, -3962827.5256, 3351756.1141, 3694714.0040, -1.333649, 0.756333, 329.534880, -5.408000, 9.277000, 0.051000, -0.14573800, -0.12325500, 0.15341800, -0.00263800000, -0.01819800000, -0.00174900000
273668.70, 2032, 35.62765638, 139.77548131, 43.1765, -3962826.7719, 3351756.1817, 3694714.7593, -1.334202, 0.713640, 329.512430, -5.361000, 9.193000, 0.110000, -0.69128800, 0.01803100, -0.53003500, 0.00117100000, 0.00493900000, -0.00481000000
273668.80, 2032, 35.62766465, 139.77547541, 43.1847, -3962826.0233, 3351756.2487, 3694715.5107, -1.295612, 0.726994, 329.482859, -5.322000, 9.157000, 0.082000, -1.11165400, -0.01829900, 0.30090700, 0.01100600000, 0.01193500000, -0.00205500000
273668.90, 2032, 35.62767289, 139.77546954, 43.1926, -3962825.2786, 3351756.3153, 3694716.2576, -1.256124, 0.777024, 329.479497, -5.321000, 9.121000, 0.066000, -0.09742500, 0.20597100, 0.11790900, 0.00051100000, -0.00339100000, 0.00006900000
273669.00, 2032, 35.62768108, 139.77546367, 43.1998, -3962824.5355, 3351756.3825, 3694717.0011, -1.280629, 0.755282, 329.482423, -5.299000, 9.064000, 0.091000, -1.02985700, -0.17630900, -0.27060700, -0.00748400000, 0.00227600000, 0.00078100000
273669.10, 2032, 35.62768924, 139.77545782, 43.2073, -3962823.7950, 3351756.4505, 3694717.7415, -1.350899, 0.682897, 329.490366, -5.283000, 9.035000, 0.077000, -0.41463300, 0.06710500, 0.02022600, -0.00771200000, -0.01108700000, 0.00222300000
273669.20, 2032, 35.62769737, 139.77545201, 43.2156, -3962823.0591, 3351756.5180, 3694718.4790, -1.391915, 0.694158, 329.505743, -5.260000, 9.001000, 0.076000, 0.28238800, 0.28983900, 0.19600800, -0.00700000000, 0.00320100000, 0.00331100000
273669.30, 2032, 35.62770546, 139.77544622, 43.2238, -3962822.3259, 3351756.5849, 3694719.2139, -1.417689, 0.769339, 329.539322, -5.245000, 8.979000, 0.072000, -0.62733000, -0.08645000, 0.09662600, -0.00817100000, 0.00581900000, 0.00569100000
273669.40, 2032, 35.62771355, 139.77544044, 43.2304, -3962821.5927, 3351756.6505, 3694719.9474, -1.457421, 0.779748, 329.559391, -5.238000, 8.980000, 0.053000, 0.19327500, 0.04548400, 0.00090700, -0.00960600000, -0.00674600000, 0.00231500000
273669.50, 2032, 35.62772164, 139.77543467, 43.2374, -3962820.8609, 3351756.7155, 3694720.6803, -1.488209, 0.769225, 329.576881, -5.221000, 8.975000, 0.065000, -0.03261000, -0.16835200, -0.09599900, -0.00251100000, -0.00916900000, 0.00313700000
273669.60, 2032, 35.62772972, 139.77542892, 43.2445, -3962820.1302, 3351756.7794, 3694721.4135, -1.480767, 0.767536, 329.593972, -5.200000, 8.966000, 0.069000, 0.27203600, -0.11873900, -0.15633200, 0.00062600000, 0.00327400000, 0.00364400000
273669.70, 2032, 35.62773780, 139.77542319, 43.2520, -3962819.4005, 3351756.8431, 3694722.1463, -1.483959, 0.789391, 329.627601, -5.190000, 8.953000, 0.086000, -0.10815200, 0.26728300, -0.34931800, -0.00005500000, 0.00868400000, 0.00755700000
273669.80, 2032, 35.62774587, 139.77541746, 43.2593, -3962818.6717, 3351756.9060, 3694722.8786, -1.484426, 0.814521, 329.668528, -5.164000, 8.939000, 0.096000, 0.00937600, 0.32273600, -0.09866600, 0.00187300000, 0.02259200000, 0.00801700000
